Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type,Target
0,0.09752726279742736,0.33325693878808776,-0.6848473571506217,0.6734346786516008,-0.28202243790649734,1,0
0,-0.8533800534252004,-0.480190388704296,-1.1245789080552324,1.6142422511659202,1.5405709768051115,2,1
0,0.14752329642507697,0.2658560531825208,-0.25533993265515514,-0.24947847216191754,1.744655434631978,1,0
1,0.08682996121609399,-0.01649007469994942,-0.7171356559878741,0.7832832857095675,-1.2459231116196923,0,1
1,0.5974875990738095,0.0636533963658965,4.13456062679851,-2.436381373002645,-1.5231662513215327,1,0
0,1.4524250039501885,1.3833754273889147,-0.671241426531652,2.0933200656865,0.5500014328014533,3,1
2,-0.20244893896838492,-0.5429545740840913,0.3247739913387218,-0.3698584483549854,-1.1461099029422814,1,0
0,0.3475074309356185,0.737662252421413,-0.5509749131520348,0.3022630853896422,0.6291970706766932,1,0
0,-0.35243703985130526,-0.677756345295187,-0.6681133016507984,0.663403013968845,0.7863038825013812,1,0
0,-0.6024172079894964,-0.8799590021118496,0.5367386943364846,-0.48020675986529676,-0.9575817287526558,1,0
0,-0.6024172079894964,-0.07114837484523745,-1.0474185596467949,0.723593002065379,-0.549104018008467,1,0
0,-0.9023934097553371,-0.8125581165062826,0.4307563428376032,-0.6306817301066312,-1.4446128454091887,1,0
0,0.3475074309356185,0.670261366815846,-0.42825850615333005,0.1919147738793301,0.2835620846623795,1,0
0,0.34860643448803713,0.6102684501372081,-1.0236973761158814,2.5435140793546305,-0.6756555519314793,3,1
2,-0.9023934097553371,-1.0821616589285121,-0.8577659306487967,0.2220097679275974,-0.15633698844674693,1,0
1,1.1394616446407033,0.31569824835472127,-1.0003096634126158,1.1391917446582167,0.6138836048856552,0,1
1,-0.3024410062236841,-0.003747489239670474,-0.1493575811562738,0.3223264147551537,-0.9575817287526558,1,0
0,1.2474360362331123,0.19845516757699214,-1.186869022145323,1.857171111216765,-0.8318962792929054,0,1
0,-0.15245290534076375,0.602860481210279,-0.3445882286542132,0.04143980363799563,-0.391997206183779,1,0
0,1.1974400026054626,1.209468451660267,-0.1716696551560383,0.5731180318240445,0.0007698233779410749,1,0
0,0.5474915654461884,0.8050631380269416,0.09049721434119458,-0.4701750951825417,1.0062534190559445,1,0
1,-1.0023854770106078,-0.9473598877173782,-1.588486354141084,1.5863161647823627,-0.6747894674682174,1,0
0,1.3589053028196143,1.510017384869162,-0.5451343132861711,1.254293718286211,1.7694084377690937,2,1
0,-0.7652978414975102,-1.289790745956291,-1.3297432327935703,2.7647149090977083,-0.6045954636089015,3,1
0,0.997455868094921,0.40065782439365477,0.24668173233954607,-0.48020675986529676,0.9905427378734756,1,0
0,0.39750346456326807,1.1420675660547,-0.696003394150504,0.9041629663549801,-1.5388769325040015,1,0
1,0.27480470340223195,0.7258671982178483,-0.9587279654150681,2.5410798359643416,0.25299195634846805,3,1
0,0.8551831066729546,0.14145552132350614,-1.4655840721307392,2.329266248279446,-1.3619475204220686,0,1
1,0.3475074309356185,-0.20595014605633308,-0.5788650056517404,0.4728013849964882,-0.5019719744610606,1,0
0,-1.0629560091878176,-0.2525951981559081,-1.0520430036020523,3.0143085904246094,-1.3119629959552495,3,1
0,1.3474281034883828,1.2768693372657955,-0.8354538566490322,0.6533713492860893,-1.4603235265916574,1,0
0,1.2195218962648016,0.9684637249190053,-0.059168020654301656,-0.2981181860748609,1.5817008235359709,5,1
0,0.3475074309356185,-0.1385492604507661,-0.740627542150033,0.8439729782584461,0.6763291142240996,1,0
0,1.8973844733924148,1.8834773077157834,0.598096897835837,-0.42001677176876356,0.5506436647643491,1,0
0,1.3974241371160325,0.40065782439365477,2.661963742814053,-2.015051456326909,1.430441810982602,1,0
2,0.2475153636803477,1.0746666804491714,-0.18282569215592054,-0.37989011303774045,-1.5388769325040015,1,0
0,-0.9523894433829583,-0.5429545740840913,1.4682677838266525,-1.3128349285340146,-0.391997206183779,1,0
0,-1.0023854770106078,-1.216963430139608,-0.44499256165315343,0.21197810324484165,0.5977757083117555,1,0
1,1.4974162043713033,0.8050631380269416,-0.8466098936489144,0.14175645046555194,-0.12491562608180934,1,0
1,-0.6665414129604867,-1.2761358560375886,-0.9562344873549116,2.410178793971536,-1.232938919268859,3,1
0,0.6474836327014591,0.33325693878808776,-1.1255108186459706,1.2753345596169388,-0.03065153898699653,1,0
0,0.3475074309356185,0.4680587099991834,-0.6848473571506217,0.04143980363799563,1.666102028719634,1,0
2,-0.3024410062236841,-0.9473598877173782,0.017982973841959956,0.18188310919657433,0.9119893319611315,1,0
0,-0.40243307347895485,-1.0147607733229451,0.029139010841842207,0.1618197798310635,0.5977757083117555,1,0
2,-0.20244893896838492,-0.61035545968962,0.5088486018367789,-0.7711250356652106,1.351888405070258,1,0
0,0.3475074309356185,0.670261366815846,-0.5732869871517993,0.492864714361999,0.1735873163850979,1,0
0,0.0475312291698062,-0.20595014605633308,0.34708606533848635,-0.42001677176876356,0.8177252448663187,1,0
0,1.4974162043713033,0.8050631380269416,-0.9916383746473837,0.7637196607964014,-0.03065153898699653,0,1
2,1.1633919300205724,0.602860481210279,-0.9726447900582097,0.9575710539673803,0.27373857884437586,0,1
0,1.1974400026054626,0.47333466119666906,-1.0555119093762617,0.5857045777665597,0.7154587122750676,0,1
1,0.5636602081996859,-0.0006335826767642216,5.155828433545019,-2.669576458800075,0.5956451325305555,3,1
0,0.5474915654461884,0.573555070497362,-1.4177501469502487,2.849870905587315,-1.485595998702245,3,1
0,-0.38987030235717024,-0.8092396482788332,-0.5877386147655934,2.3968030250939254,0.7224472052963938,3,1
1,-0.06488281481214325,-0.12146302016898569,2.1517547504184593,-1.7768626506171512,1.8664286178202267,5,1
0,0.39750346456326807,-0.20595014605633308,-0.43383652465327116,0.4326747262654651,0.7863038825013812,1,0
0,-0.7524053088724167,-1.0821616589285121,-0.14377956265633265,-0.640713394789387,1.0062534190559445,1,0
0,-0.35243703985130526,0.13105428197142516,-0.2441838956552729,0.9242262957204916,-1.4446128454091887,1,0
0,-1.5523418469146397,-1.4191660869562706,-0.9581702636477369,0.7135613373826232,1.508995216894946,1,0
1,0.14752329642507697,-0.003747489239670474,-0.009907118657745668,-0.24947847216191754,-1.6017196572338768,1,0
0,1.6974003388818448,1.209468451660267,4.067624404799217,-2.4263497083198895,-1.3817701206793134,1,0
0,0.8474677672120007,0.737662252421413,0.5869408608359546,-0.7209667122514325,1.5404165792598836,1,0
0,-0.8024013425000663,-1.2843643157451365,-0.9135461156482079,1.0847329306445812,-0.21917971317662216,1,0
0,-0.9187542540473195,-1.1042181165016696,-1.2414353519011048,2.0718520328663006,1.3067528512219677,2,1
0,-1.252365645148799,-0.4081528028729957,-0.5342408576522114,0.5430230377757772,-0.5962360615558734,1,0
1,1.2974320698607618,1.4116711084769296,-0.5230848206523292,0.20194643856208588,1.1476495496981636,1,0
0,-0.8959019898273639,-0.9797558003091633,6.339885722328566,-2.931886281812706,-0.33398593919829245,3,1
1,-0.9023934097553371,-1.4191660869562706,-0.7573615976498564,0.5129280437275106,1.3361777238877892,1,0
0,-0.47262381930243424,-0.15216175516072272,-1.37874347244418,2.7960533377757226,-1.193462248751123,3,1
0,1.0895110918584634,0.432538472239168,-1.400659091560705,1.9311520904738946,-0.24152421767763352,0,1
1,1.3474281034883828,0.41644111450950716,-1.1069042422917172,1.1694928427757219,-1.5667693854454376,0,1
0,-0.10245687171311416,-0.4081528028729957,0.5255826573366024,-1.2526449404374806,-1.2403739900370943,1,0
1,1.7473963725094943,1.8834773077157834,-0.9135461156482079,0.5731180318240445,-0.29773311908896616,1,0
0,-0.6024172079894964,-0.3407519172674287,-0.919124134148149,0.8138779842101795,0.8020145636838499,1,0
0,0.8066626357297471,0.07604387815342145,-1.1791783587349254,0.845117342389623,-0.5050341758235103,0,1
0,0.6474836327014591,-0.003747489239670474,-1.0864646891463827,1.4859995179548064,1.2262029556105076,1,0
0,-0.452429107106576,0.19845516757699214,-0.7127374496503274,0.21197810324484165,-0.5333933368259982,1,0
0,-0.5024251407342256,-0.8799590021118496,3.956064034800394,-2.3260330614923332,1.508995216894946,1,0
2,-0.8024013425000663,-1.5539678581673662,0.48653652783701445,-0.8915050118582778,0.9119893319611315,4,0
1,1.1474439689778415,1.209468451660267,-0.5342408576522114,0.3423897441206646,1.0533854626033508,1,0
0,1.0702100937430714,0.5681535173983038,0.6822208453870513,-1.034045606441738,1.866473966191543,5,1
0,-0.9023934097553371,-1.3517652013507035,-0.7127374496503274,0.24207309729310825,-0.941871047570187,1,0
1,-0.40243307347895485,-0.677756345295187,0.012404955342018832,-0.3698584483549854,-0.062072901351934134,1,0
0,0.6974796663290803,0.737662252421413,2.3049705588178213,-1.7341648452097511,0.36211549057472353,1,0
0,-1.252365645148799,-1.0147607733229451,-0.9135461156482079,1.566252835416852,0.3149834470273171,1,0
1,-0.9023934097553371,-0.677756345295187,-0.7183154681502685,0.7637196607964014,-0.5019719744610606,1,0
1,-0.5524211743618752,-1.216963430139608,-0.9302801711480313,2.368786010037302,-1.2246633088546255,3,1
0,0.5974875990738095,0.4680587099991834,0.06818514034143008,0.12169312110004112,-0.40770788736624775,1,0
2,1.8973844733924148,2.153080850137975,-0.8912340416484434,1.024542942548048,1.1005175061507573,1,0
0,-1.0019306040333436,-1.1477228681068683,-0.9864663547354424,1.6839859843988005,1.6962369434555886,2,1
2,-0.9023934097553371,-0.8799590021118496,-0.10473343315674478,-0.43004843645151863,-1.0675564970299374,1,0
0,1.0474519017225707,0.8050631380269416,-0.5119287836524469,1.034574607230803,-1.5231662513215327,1,0
0,-1.252365645148799,-0.4081528028729957,-0.23302785865539066,-0.42001677176876356,-1.0047137723000623,1,0
0,1.8973844733924148,1.8160764221102164,-0.696003394150504,0.17185144451381926,1.2890456803403827,1,0
1,-1.0023854770106078,-0.4081528028729957,-1.4657699471423793,2.5995142977406824,-0.9104496852052494,1,0
0,-0.5382490727482391,-0.0872467501790351,-0.9500155243917919,1.5187801506531764,1.503139795185383,2,1
0,-1.1523735778935282,-0.8799590021118496,0.865841785833011,-1.0921383055133904,-0.09349426371687174,1,0
1,-1.3552064227550908,-1.1572433778546396,-0.48281414045518883,1.977236477942971,1.5561272604423524,2,1
2,0.2975113973079973,0.2658560531825208,-0.3334321916543309,-0.44008010113427437,0.6606184330416307,1,0
2,1.1474439689778415,0.602860481210279,-0.963748282147678,0.8439729782584461,0.3464048093922547,0,1
0,-0.5024251407342256,0.2658560531825208,-0.9358581896479724,1.3856828711272502,1.8860515652741972,2,1
0,1.0974479353501918,0.5354595956047504,-1.052996578146736,1.6665694822444082,-0.5019719744610606,1,0
0,-1.50234581328699,-1.5539678581673662,-1.2482272256446754,2.0176777461408553,0.3149834470273171,1,0
1,1.6974003388818448,1.8160764221102164,-1.0139504486471482,1.5361578413685846,-1.2089526276721567,1,0
0,0.2975113973079973,-0.4081528028729957,-0.9470142266478546,1.1649862481066267,-0.5805253803734046,1,0
0,-0.9023934097553371,-1.4191660869562706,1.719278616324003,-1.64387986306495,-0.6119467427383422,1,0
1,1.6474043052542235,1.0072657948436043,0.16858947334037033,-0.33976345430671806,-0.9575817287526558,1,0
0,1.7807743466397894,1.5466641180938585,-0.8987452574272621,1.5173293190342292,1.4495744136575524,2,1
0,-0.5024251407342256,0.2658560531825208,-0.9474254438244607,1.2227270259527763,1.8751917087065346,2,1
0,-0.7524053088724167,-0.8125581165062826,0.28014984333919285,-0.9416633352720559,-1.5231662513215327,1,0
0,0.39750346456326807,0.19845516757699214,-0.009907118657745668,-0.6708083888376544,-0.8790283228403118,1,0
0,-0.9983614518809589,-1.216963430139608,-1.071560411371928,1.8911013382279562,1.4819996179262718,2,1
0,-1.0528425707905769,-1.1942892794181,-0.9655733282331257,1.2565885475019922,1.7342299414684563,2,1
0,-0.8024013425000663,-1.216963430139608,-0.060109285157215794,-0.37989011303774045,1.3833097674351955,1,0
0,0.39750346456326807,0.26901246252071787,-0.9331535993642807,2.0210493250085326,1.385026487635708,2,1
1,0.6974796663290803,0.40065782439365477,-0.4171024691534478,-0.2595101368446733,-0.5333933368259982,1,0
0,0.3475074309356185,1.6138737652935538,0.28572786183913396,-0.20935181343089515,-0.15633698844674693,1,0
0,0.8360364500509712,0.4834695505076758,-1.0466196624219923,1.732783599013137,1.403954648164587,2,1
0,1.7473963725094943,1.3442702228713626,-0.5732869871517993,0.5129280437275106,-1.1932419464896877,1,0
1,0.44749949819088924,1.0072657948436043,0.9216219708324221,-0.8714416824927665,0.8020145636838499,1,0
2,-1.252365645148799,-0.7451572309007539,-0.6681133016507984,1.074701265961826,-1.5860089760514078,1,0
0,1.4474201707436536,1.5464728796880252,-0.5788650056517404,0.7737513254791571,1.0219641002384132,1,0
2,1.1474439689778415,1.0746666804491714,-0.5453968946520936,1.3957145358100058,-0.5333933368259982,1,0
0,-1.2776899275392868,-1.1786655661518817,-0.3433575294115149,-0.00731414468440883,1.7791891532046678,5,1
0,-0.7524053088724167,-0.27335103166186175,0.2578377693394283,-0.7811567003479657,-0.29773311908896616,1,0
0,0.2475153636803477,1.3442702228713626,-0.4784606726528002,0.5129280437275106,0.6763291142240996,1,0
0,1.0748153749874156,0.033141883726004656,-1.216499648109557,1.6892755091027212,1.350401769853151,0,1
1,-0.2524449725960345,-0.5429545740840913,-1.2538052441446166,2.1882160457477005,-0.9890030911175934,1,0
2,-0.05246083808549298,-0.27335103166186175,-0.7183154681502685,1.1248595893756042,-0.15633698844674693,1,0
0,-0.007304342407474157,0.898824628450809,-1.6109116150777203,2.2356255754998156,1.5032309342214187,2,1
0,-1.4257465233212396,-1.3998038260708612,-1.319490952162122,2.9118821748633485,0.7363341358648251,3,1
0,0.8400936878614857,0.08089130859256424,-0.987486945611911,1.5982890508569378,-0.600254099906727,0,1
2,-0.8523973761276875,-1.3517652013507035,0.5478947313363668,-0.9216000059065448,-1.6645623819637518,1,0
1,-0.9523894433829583,-1.4865669725617991,-0.1995597476557439,0.4728013849964882,-0.8476069604753742,1,0
1,1.1974400026054626,1.209468451660267,0.10165325134107683,-0.8513783531272554,-0.9261603663877183,1,0
2,1.797392406137144,1.4790719940824582,-0.9358581896479724,1.4659361885892956,0.06361254810781627,0,1
2,1.2974320698607618,0.13105428197142516,1.8643070973224722,-1.8746081507683297,-0.32915448145390375,1,0
2,-0.9023934097553371,-0.8125581165062826,-0.5732869871517993,1.1950812421548933,0.7077504765890371,1,0
0,1.6353486683938856,1.0421616778732659,-1.4110568790937967,0.7427286756129217,1.7711738556736327,0,1
0,1.7143032183815043,1.2996565258665167,-1.2148163460245807,2.080075357737966,-0.9230881092442116,0,1
1,-0.9023934097553371,-0.7451572309007539,0.41960030583772095,-0.45011176581703016,-1.4603235265916574,1,0
0,0.09752726279742736,1.1420675660547,0.5646287868361902,-0.9216000059065448,1.3047563615228517,1,0
0,1.1355440404105137,0.47769527215335483,-1.068933123027985,0.7001803222506824,0.249920169482781,0,1
0,-0.9023934097553371,-0.677756345295187,-0.2664959696550374,-0.16922515469987276,0.2050086787500355,1,0
0,-0.20244893896838492,-0.61035545968962,-0.3501662471541543,0.5329913730930215,0.9119893319611315,1,0
1,-0.7024092752447672,-0.1385492604507661,-0.6681133016507984,0.492864714361999,0.11074459165522269,1,0
0,1.2974320698607618,1.3442702228713626,1.351129395327889,-1.1523282936099244,1.3833097674351955,1,0
0,-0.8523973761276875,-0.7451572309007539,0.8714198043329521,-0.9316316705893005,1.037674781420882,1,0
0,1.1875341668785382,0.5624828877196176,-0.9144667253979284,0.7400599199988285,-1.3377508726010632,0,1
0,1.6474043052542235,0.8724640236325086,0.2968838988390162,-0.6306817301066312,-1.4760342077741262,1,0
0,0.6474836327014591,0.737662252421413,-0.7015814126504452,0.20194643856208588,1.7760767969969156,1,0
0,0.997455868094921,0.40065782439365477,-1.008372430147207,1.315461218347961,1.351888405070258,1,0
2,-0.6024172079894964,-0.1385492604507661,-0.5677089686518582,0.8239096488929353,0.880567969596194,1,0
0,-1.0309511593489407,-1.2201726051944892,-1.0798222821283876,1.902550589565608,1.4753297448706315,2,1
0,-0.5524211743618752,-0.9473598877173782,0.0012489183421365824,0.5430230377757772,-1.6331410195988143,1,0
0,1.0007026876817529,0.3354454975564078,-0.945783149712808,0.45280420364988083,-0.34833253321569435,0,1
0,1.2330984672505085,0.6273244359308099,-1.1841361190203696,1.3192297123288728,-1.570298294868939,0,1
0,1.6036063252446549,0.9195891541142412,-0.9499277615758905,0.7514659715257941,-0.6948108853214143,0,1
0,-0.8024013425000663,-1.3517652013507035,0.17974551034025257,-0.2595101368446733,-0.9104496852052494,1,0
0,2.1393607314335132,2.411894124018721,-0.2786871847375114,-0.19769137315986207,1.5611575346710977,5,1
1,0.8008492667131738,0.3642311389108194,-1.2911160551041612,2.6057474176071915,-0.4794740154074306,3,1
0,1.2474360362331123,1.0746666804491714,-0.7740956531496798,1.4057462004927617,1.3833097674351955,1,0
0,-0.002464804457843392,-0.677756345295187,3.5432906658047507,-2.3160013968095776,0.06361254810781627,1,0
0,-0.40243307347895485,-1.0147607733229451,-0.8800780046485611,2.0678360695546334,-0.7690535545630302,1,0
1,1.6974003388818448,1.1960259795653614,-1.2451522945159532,1.110270183688332,-0.6315301643330544,0,1
0,-0.05246083808549298,-0.5429545740840913,-1.1478228926457352,1.0847329306445812,-0.7376321921980926,1,0
2,-0.002464804457843392,-0.4081528028729957,-0.22744984015544953,-0.14916182533436123,-1.114688540577344,1,0
0,1.1974400026054626,0.737662252421413,-0.5175068021523881,0.2922314207068864,-1.6174303384163455,1,0
0,1.078970777243584,0.15767282924081774,-1.1369497311007892,0.7511443404132098,-0.795067045760495,0,1
0,-1.0523815106382575,-0.9473598877173782,0.8491077303331875,-1.0419799820996123,0.12645527283769148,1,0
1,0.0475312291698062,-0.20595014605633308,-0.6625352831508573,0.8439729782584461,-1.1303992217598127,1,0
1,-0.5024251407342256,0.19845516757699214,0.24110371383960497,-0.6708083888376544,1.0848068249682883,1,0
0,-0.05246083808549298,0.19845516757699214,-1.5103940951419084,1.3355245477134718,0.5977757083117555,1,0
0,1.0974479353501918,0.5354595956047504,0.7487033973342473,-0.7109350475686768,-0.8790283228403118,1,0
1,0.14752329642507697,0.9398649092380373,-0.8521879121488555,0.8138779842101795,0.1735873163850979,1,0
1,0.6974796663290803,0.40065782439365477,-0.4171024691534478,0.8640363076239577,-0.18775835081168454,1,0
0,1.2474360362331123,0.2658560531825208,-0.6234891536512694,0.6834663433343559,1.116228187333226,1,0
0,1.597408271626574,0.9398649092380373,-1.058574596646677,1.1148279246928485,-1.5545876136864702,0,1
1,-0.10245687171311416,-0.61035545968962,-1.0251064856470304,1.676601146927164,-1.5860089760514078,1,0
0,0.9833058021482632,0.29807260840076877,-0.9894278882148673,1.210980238389328,0.7302788465036376,0,1
0,1.0974479353501918,0.670261366815846,1.635608338824886,-1.6840065217959728,-0.5962360615558734,1,0
0,0.4564780660417242,0.6748478615866886,-1.2311135971993057,2.9823676929576766,-1.2216931852236321,3,1
1,1.2474360362331123,1.3442702228713626,0.5757848238360724,-1.0921383055133904,-0.9732924099351247,1,0
1,1.6474043052542235,1.6138737652935538,-0.18840371065586167,-0.10903516660333884,-0.627657423920811,1,0
0,1.1585342531712226,0.13102403182107614,-1.1218063259594608,1.7479894557547349,1.3885795663017857,0,1
1,1.2974320698607618,0.13105428197142516,0.13512136234072358,-0.09900350192058306,-0.17204766962921575,1,0
1,-1.3023616787764485,-0.9473598877173782,0.5813628423360135,-0.9015366765410335,-0.29773311908896616,1,0
0,-0.46940427433484516,-0.001241411631151601,-0.8363871568885849,1.4916926435727065,1.7719108438208608,2,1
1,0.49749553181853884,-0.27335103166186175,-0.7908297086495032,0.8038463195274238,0.4249582153045987,1,0
0,0.49749553181853884,-0.20595014605633308,-0.3947903951536833,0.20194643856208588,0.5192223023994115,1,0
0,-1.0523815106382575,-1.3517652013507035,-0.2720739881549785,0.6232763552378227,-1.6017196572338768,1,0
0,-0.9023934097553371,-0.8799590021118496,2.522513280315525,-1.9548614682303749,-1.1303992217598127,1,0
0,-1.0023854770106078,-0.7451572309007539,-0.1716696551560383,-0.28960513089293993,-0.25060107554155975,1,0
1,-0.6024172079894964,-0.9473598877173782,-0.29438606215474306,0.1919147738793301,-0.25060107554155975,1,0
0,-0.05246083808549298,-0.003747489239670474,-0.5119287836524469,0.5931813611895553,0.8491466072312563,1,0
2,1.1474439689778415,1.209468451660267,1.4794238208265347,-1.5034365575063715,-1.020424453482531,1,0
0,1.1261859088438044,0.4200290097001132,-1.0973570479256325,1.371622896606912,0.7839534053627296,0,1
0,1.1589526343922376,0.9208316910000188,-0.054099771654252386,-0.28393948239344924,1.5690120254628468,5,1
0,0.2475153636803477,0.33325693878808776,-0.13262352565645041,-0.33976345430671806,-0.8476069604753742,1,0
0,0.4329792761122104,0.8659572655471675,-0.8282603630711961,1.8749747506544576,1.4005499013793636,2,1
1,1.847388439764765,1.6138737652935538,0.5757848238360724,-0.7711250356652106,1.5404165792598836,1,0
1,-0.05246083808549298,-0.5429545740840913,0.19647956584007595,-0.34979511898947385,1.0848068249682883,1,0
0,1.059111256774715,0.7538836086063871,6.407748889144953,-2.806233489819264,-1.130985558323958,3,1
0,0.7474756999567299,0.602860481210279,-0.9693263006476192,0.6533713492860893,1.0062534190559445,1,0
0,1.159929690326247,0.3188190097615127,-1.0438398909696653,2.7607443356678827,-0.40826600076132485,3,1
2,-1.4023537460317193,-1.0147607733229451,5.02704358678909,-2.6069196726094908,0.9119893319611315,1,0
0,-1.2023696115211493,-0.3407519172674287,0.19647956584007595,-0.9115683412237894,0.6763291142240996,1,0
0,-1.04731230363548,-1.512830558287948,0.03190026197721593,-0.7593782417364866,1.6280278257247593,5,1
2,-1.252365645148799,-0.9473598877173782,-1.0251064856470304,1.8972977699477873,0.4720902588520051,1,0
0,0.7974717335843795,0.5354595956047504,2.355172725317291,-1.8244498273545515,0.6291970706766932,1,0
2,0.3475074309356185,0.40065782439365477,-0.18840371065586167,0.06150313300350718,1.116228187333226,1,0
0,1.0254982510648116,0.5962707224965362,-1.0608899939474103,1.9364264739756234,1.5457792353716815,2,1
1,2.147364641530606,2.3552835069546374,-0.6848473571506217,0.8138779842101795,0.9277000131436004,1,0
1,1.1540962179544687,0.36247335116124,-0.9931459906195959,0.7253137149141919,0.4982529054440511,0,1
0,0.9877818477478127,0.7996290607991234,-1.4930319514139496,2.5292953728210352,1.1686801436256447,2,1
0,0.09752726279742736,1.0746666804491714,1.6077182463251805,-1.3028032638512588,-1.3503487583143758,1,0
0,-0.1755933992867774,-0.5084194071559505,-1.2749171671289754,2.4116458790809636,1.5542425586797708,2,1
1,0.8474677672120007,0.670261366815846,-0.16051361815615603,0.7837829901619122,-1.2717953524020318,1,0
1,1.197214959360005,0.33340863196195386,-0.9306065738412004,0.5739082399413793,0.5660007596295529,0,1
0,-0.7524053088724167,-0.9473598877173782,-0.09357739615686254,-0.30966846025845146,-0.863317641657843,1,0
0,-1.3023616787764485,-1.0147607733229451,-0.8354538566490322,-0.07894017255507152,-0.8476069604753742,1,0
0,0.35168334537870727,0.6310087473080861,-1.0353691868029884,2.5552442944419367,-0.7220659849416213,3,1
0,1.0974479353501918,1.1420675660547,-1.1645569481455584,1.4659361885892956,0.723461157771506,1,0
0,0.09752726279742736,-0.1385492604507661,-1.0362625226469127,1.9474560933615657,-1.2875060335845006,1,0
2,-1.1023775442658785,-1.8235714005895574,-0.12704550715650928,0.011344809589729025,0.9119893319611315,1,0
0,-1.5523418469146397,-1.3517652013507035,-0.13820154415639155,0.10162979173452956,0.18929799756756668,1,0
1,1.46947214318275,0.8347919457722557,-1.1532394698181503,1.290696757873643,1.4350651643657324,0,1
1,0.39750346456326807,0.8050631380269416,-0.5844430241516816,-0.08897183723782728,-0.40770788736624775,1,0
1,1.2474360362331123,0.33325693878808776,-0.06568730365715691,-0.1190668312860946,0.44066889648706753,1,0
0,-0.6024172079894964,-0.3407519172674287,-0.9525922451477957,0.4728013849964882,0.6134863894942243,1,0
1,0.8474677672120007,0.670261366815846,-1.2705392996444398,0.6834663433343559,0.44066889648706753,1,0
0,-0.35243703985130526,0.2658560531825208,1.0387603593311858,-1.32286659321677,0.9277000131436004,1,0
0,0.8974638008396503,0.5354595956047504,0.10165325134107683,-0.6708083888376544,1.2890456803403827,1,0
1,-2.1022982168186433,-2.4975802566450738,-0.5286628391522703,0.5530547024585329,-0.5019719744610606,1,0
0,1.1988198414183175,0.18389056960333006,-1.165172738308618,1.8279067078743396,-0.8064344749049597,0,1
0,0.19759128401503973,1.2087894312854628,-1.487889352802375,1.9276959516167333,1.4148215726357056,2,1
0,1.2890772989249208,0.13105428197142516,-1.1826596201971802,2.2484060338442347,-0.23222333772895998,0,1
0,-1.2023696115211493,-1.149562544534041,0.3136179543388396,-0.570491742010098,-1.0518458158474686,1,0
0,0.11404051764660214,0.3274607919386689,-1.240934100137303,2.7911159259083878,-0.6957609386006385,3,1
2,0.5474915654461884,0.40065782439365477,-0.8410318751489733,1.857171111216765,-0.627657423920811,1,0
0,0.8658862753663734,0.39478603947682694,6.32904043717732,-2.8341707841407993,0.2582997486940798,3,1
0,-0.5024251407342256,-0.07114837484523745,-0.9247021526480902,1.5762845000996077,1.4618631733475396,2,1
0,-1.1877705611750962,-1.0147607733229451,-0.8559360665687976,0.04749861762534763,1.6762198020514807,5,1
0,0.3475074309356185,1.2198933482754755,-1.1319515894029064,1.8269686748692726,1.2854848563601096,2,1
1,-1.8515496443405983,-1.8894184289413163,-1.227222538311615,2.84054406464425,-1.3140377850500078,3,1
2,0.5974875990738095,0.40065782439365477,-1.0418405411468539,1.205112906837649,-0.6119467427383422,1,0
0,-0.452429107106576,-0.9473598877173782,-0.5677089686518582,0.1618197798310635,1.179070912063101,1,0
1,1.2147995942440715,0.39176417252722,-0.9719212874554594,0.6236242630353712,0.4763459726139807,0,1
0,1.8398611652664405,1.4015234041377829,-0.9884605530560637,1.1661703063921933,-0.2784743981550778,0,1
0,-1.252365645148799,-0.5429545740840913,-0.6290671721512106,0.4828330496792433,-1.3189273959494383,1,0
1,1.0974479353501918,0.8050631380269416,-0.9972163931473248,1.2853662242996937,1.0690961437858195,1,0
1,-1.1023775442658785,-1.7561705149840288,-1.1645569481455584,1.1750179127893825,1.179070912063101,1,0
0,0.997455868094921,-0.1385492604507661,0.9048879153325988,-1.2827399344857475,-1.6331410195988143,1,0
0,-0.8024013425000663,-1.216963430139608,-1.4323018361427324,2.077867734237389,1.6975233910845717,2,1
0,-0.652413241617146,-0.1385492604507661,-0.04895324815733354,-0.45011176581703016,-1.6959837443286896,1,0
1,-0.35243703985130526,0.40065782439365477,-0.45614859865303564,0.21197810324484165,-0.062072901351934134,1,0
1,0.05378711021490723,1.0156995023217559,0.6365953648920013,-0.9864792218636025,1.6665894807699857,5,1
0,0.9474598344672714,0.19845516757699214,-0.29996408065468416,0.6333080199205777,-1.3189273959494383,1,0
0,0.09752726279742736,-0.27335103166186175,-0.606755098151446,1.2753345596169388,-0.9575817287526558,1,0
0,-1.458336785163053,-1.3756777487671765,-0.8094928943363078,1.7072967849396514,1.481266356333544,2,1
0,1.5908560663306899,0.9700768504640477,-1.082618896520708,1.2159067323819892,1.1336695254200388,0,1
0,0.712781299731335,0.5735173495893086,-0.9558149505957284,1.7926138146714012,1.3454215868771469,2,1
1,-0.35243703985130526,0.33325693878808776,-0.7517835791499152,0.7536879961136456,-1.507455570139064,1,0
0,-0.8458352879049108,-0.47113043201651295,-1.117091357365474,1.6480114265605894,1.5208269988362124,2,1
0,0.7107431901174467,0.7311307074919595,-0.6897122443564885,1.232905115386416,1.6430164873578923,2,1
